Date,sentiment_score
2021-12-26,0.24867499999999998
2021-12-27,0.4280642857142857
2021-12-28,0.2512041666666667
2021-12-29,0.042486666666666645
2021-12-30,0.43709285714285717
2021-12-31,0.3492249999999999
2022-01-01,0.03977564102564105
2022-01-02,-0.0878875
2022-01-03,0.2469390909090909
2022-01-04,-0.011759999999999951
2022-01-05,0.1735
2022-01-06,0.06129999999999995
2022-01-07,0.3648625
2022-01-08,0.2583625
2022-01-09,-0.12000999999999995
2022-01-10,-0.046919999999999996
2022-01-11,0.46665999999999996
2022-01-12,0.19787500000000002
2022-01-13,0.18137916666666665
2022-01-14,0.022508333333333297
2022-01-15,-0.43335
2022-01-16,0.12726666666666664
2022-01-17,0.465625
2022-01-18,0.1913625
2022-01-19,0.04432500000000005
2022-01-20,0.21532916666666663
2022-01-21,-0.015131250000000054
2022-01-22,0.6089
2022-01-23,-0.05911249999999995
2022-01-24,0.288725
2022-01-25,0.28075
2022-01-26,0.0
2022-01-27,0.29380833333333334
2022-01-28,0.005258333333333344
2022-01-29,0.2545333333333333
2022-01-30,0.1909
2022-01-31,0.2002775
2022-02-01,0.15348333333333336
2022-02-02,0.50399
2022-02-03,0.25670000000000004
2022-02-04,0.04592249999999995
2022-02-05,0.2739
2022-02-06,0.22418124999999994
2022-02-07,0.25973823529411766
2022-02-08,0.18132708333333328
2022-02-09,0.1029554054054054
2022-02-10,0.26381874999999994
2022-02-11,0.0676833333333333
2022-02-12,0.3818
2022-02-13,-0.093975
2022-02-14,0.1185625
2022-02-15,0.1433375
2022-02-16,0.05618999999999995
2022-02-17,0.12922083333333334
2022-02-18,-0.0534875
2022-02-19,0.5359333333333333
2022-02-20,0.1858
2022-02-21,-0.0552625
2022-02-22,-0.030266666666666657
2022-02-23,-0.038804761904761856
2022-02-24,0.07070833333333335
2022-02-25,0.09328624999999999
2022-02-26,0.0966399999999999
2022-02-27,0.2294
2022-02-28,0.04003777777777775
2022-03-01,-0.10980774193548386
2022-03-02,-0.016254166666666646
2022-03-03,0.0965075
2022-03-04,-0.025050000000000003
2022-03-05,0.010299999999999976
2022-03-06,0.0
2022-03-07,0.1909
2022-03-08,-0.07293333333333325
2022-03-09,-0.02959999999999995
2022-03-10,-0.23165
2022-03-11,0.2343833333333333
2022-03-12,-0.0683
2022-03-13,-0.0683
2022-03-14,0.20309714285714284
2022-03-15,-0.14614666666666665
2022-03-16,0.1770875
2022-03-17,0.044399999999999995
2022-03-18,0.2016480769230769
2022-03-19,0.28536
2022-03-20,0.2292
2022-03-21,0.13061666666666666
2022-03-22,-0.061424999999999993
2022-03-23,0.2683333333333333
2022-03-24,0.2972
2022-03-25,0.2200333333333333
2022-03-26,0.23972500000000002
2022-03-27,0.38915
2022-03-28,-0.0066399999999999446
2022-03-29,0.1272666666666666
2022-03-30,0.03192916666666665
2022-03-31,0.07379000000000001
2022-04-01,0.3732
2022-04-02,0.78555
2022-04-03,0.3818
2022-04-04,0.26163333333333333
2022-04-05,0.1681575
2022-04-06,-0.07655
2022-04-07,0.409075
2022-04-08,-0.105375
2022-04-09,0.3240666666666666
2022-04-10,-0.0554999999999999
2022-04-11,0.13405
2022-04-12,0.11896249999999994
2022-04-13,0.08001666666666665
2022-04-14,0.05299999999999995
2022-04-15,0.39449999999999996
2022-04-16,0.4221
2022-04-17,0.32066666666666666
2022-04-18,0.1633333333333333
2022-04-19,0.19354166666666664
2022-04-20,0.2336916666666666
2022-04-21,0.07347
2022-04-22,0.1493266666666667
2022-04-23,0.20609166666666665
2022-04-24,0.149625
2022-04-25,0.43694999999999995
2022-04-26,0.49274999999999997
2022-04-27,0.36167499999999997
2022-04-28,0.20376249999999996
2022-04-29,0.0121
2022-04-30,0.2840399999999999
2022-05-01,0.0842666666666666
2022-05-02,0.24162666666666663
2022-05-03,-0.02965
2022-05-04,0.24571
2022-05-05,0.12057999999999995
2022-05-06,0.10241249999999989
2022-05-07,0.3818
2022-05-08,0.377675
2022-05-09,0.2336
2022-05-10,0.0410125
2022-05-11,-0.13081666666666664
2022-05-12,0.17869333333333334
2022-05-13,0.15799166666666659
2022-05-14,0.34362
2022-05-15,0.1652533333333333
2022-05-16,0.13786499999999996
2022-05-17,0.183325
2022-05-18,0.0517
2022-05-19,0.005300000000000006
2022-05-20,0.0401
2022-05-21,0.18575
2022-05-22,0.2370833333333333
2022-05-23,0.19768285714285713
2022-05-24,0.09086454545454545
2022-05-25,0.053241666666666604
2022-05-26,0.19691904761904755
2022-05-27,0.01786249999999995
2022-05-28,0.04309999999999995
2022-05-29,0.3164666666666667
2022-05-30,0.0860075
2022-05-31,0.13226333333333332
2022-06-01,0.13121875
2022-06-02,0.29668055555555556
2022-06-03,0.4290875
2022-06-04,0.06184999999999995
2022-06-05,0.180975
2022-06-06,0.01883
2022-06-07,0.18893749999999995
2022-06-08,-0.002133333333333348
2022-06-09,0.45125714285714286
2022-06-10,0.04945000000000005
2022-06-11,0.4139
2022-06-12,-0.1998
2022-06-13,0.4464416666666666
2022-06-14,0.33123749999999996
2022-06-15,0.09361749999999999
2022-06-16,0.161355
2022-06-17,0.289175
2022-06-18,0.313075
2022-06-19,0.12332499999999995
2022-06-20,0.19104000000000002
2022-06-21,0.05573
2022-06-22,0.30039999999999994
2022-06-23,0.26605
2022-06-24,0.06935
2022-06-25,0.16926249999999995
2022-06-26,0.2545333333333333
2022-06-27,0.21978499999999998
2022-06-28,0.35848749999999996
2022-06-29,0.09155833333333335
2022-06-30,0.16639166666666666
2022-07-01,0.12461249999999996
2022-07-02,0.11888
2022-07-03,0.5475333333333333
2022-07-04,-0.049475
2022-07-05,-0.01728333333333335
